timestamp,processed_timestamp,room_id,temperature,occupancy,humidity,co2_level,window_open,ventilation_level,air_quality_warning,alert_msg
Monday 18:13,1775738607.3098068,room_01,18.46,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:14,1775738608.3281016,room_01,18.36,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:15,1775738609.3324375,room_01,18.51,2,43,400,False,1,False,CO2 Levels normal.
Monday 18:16,1775738610.350597,room_01,18.65,2,44,400,False,1,False,CO2 Levels normal.
Monday 18:17,1775738611.3526394,room_01,18.37,2,44,400,False,1,False,CO2 Levels normal.
Monday 18:18,1775738612.3566885,room_01,18.56,2,44,400,False,1,False,CO2 Levels normal.
Monday 18:19,1775738613.3569317,room_01,18.41,2,45,400,False,1,False,CO2 Levels normal.
Monday 18:20,1775738614.359333,room_01,18.15,2,46,400,False,1,False,CO2 Levels normal.
Monday 18:21,1775738615.3631437,room_01,18.23,2,47,400,False,1,False,CO2 Levels normal.
Monday 18:22,1775738616.3651822,room_01,18.2,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:23,1775738617.382587,room_01,18.27,2,47,400,False,1,False,CO2 Levels normal.
Monday 18:24,1775738618.3715594,room_01,18.05,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:25,1775738619.3803132,room_01,18.21,2,47,400,False,1,False,CO2 Levels normal.
Monday 18:26,1775738620.3887854,room_01,18.35,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:27,1775738621.3919816,room_01,18.45,2,47,400,False,1,False,CO2 Levels normal.
Monday 18:28,1775738622.3996148,room_01,18.17,2,48,400,True,1,False,CO2 Levels normal.
Monday 18:29,1775738623.4107604,room_01,18.46,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:30,1775738624.4193456,room_01,18.42,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:31,1775738625.4238565,room_01,18.4,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:32,1775738626.431676,room_01,18.66,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:33,1775738627.432359,room_01,18.75,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:34,1775738628.4371374,room_01,18.97,2,51,400,False,1,False,CO2 Levels normal.
Monday 18:35,1775738629.4408894,room_01,19.17,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:36,1775738630.4416628,room_01,18.93,2,51,400,False,1,False,CO2 Levels normal.
Monday 18:37,1775738631.4486566,room_01,18.87,0,50,400,False,1,False,CO2 Levels normal.
Monday 18:38,1775738632.4454458,room_01,18.78,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:39,1775738633.4488974,room_01,18.79,2,51,400,False,1,False,CO2 Levels normal.
Monday 18:40,1775738634.4510174,room_01,19.07,2,51,400,False,1,False,CO2 Levels normal.
Monday 18:41,1775738635.4652357,room_01,19.24,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:42,1775738636.4682014,room_01,19.26,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:43,1775738637.4690151,room_01,19.38,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:44,1775738638.4781694,room_01,19.4,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:45,1775738639.478496,room_01,19.33,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:46,1775738640.481892,room_01,19.51,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:47,1775738641.4904675,room_01,19.78,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:48,1775738642.4837432,room_01,20.09,2,50,400,False,1,False,CO2 Levels normal.
Monday 18:49,1775738643.5011463,room_01,19.89,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:50,1775738644.5036027,room_01,19.78,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:51,1775738645.5035493,room_01,19.5,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:52,1775738646.508303,room_01,19.62,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:53,1775738647.5065057,room_01,19.38,2,47,400,False,1,False,CO2 Levels normal.
Monday 18:54,1775738648.5088494,room_01,19.26,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:55,1775738649.513325,room_01,19.42,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:56,1775738650.5198958,room_01,19.58,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:57,1775738651.5250933,room_01,19.66,2,48,400,False,1,False,CO2 Levels normal.
Monday 18:58,1775738652.5258138,room_01,19.76,2,49,400,False,1,False,CO2 Levels normal.
Monday 18:59,1775738653.5316734,room_01,19.5,2,50,400,False,1,False,CO2 Levels normal.
Monday 19:00,1775738654.540239,room_01,19.69,2,50,400,False,1,False,CO2 Levels normal.
Monday 19:01,1775738655.5383759,room_01,19.48,2,51,400,False,1,False,CO2 Levels normal.
Monday 19:02,1775738656.5455678,room_01,19.22,2,50,400,False,1,False,CO2 Levels normal.
Monday 19:03,1775738657.545144,room_01,19.12,2,51,400,False,1,False,CO2 Levels normal.
Monday 19:04,1775738658.5522902,room_01,18.88,2,52,400,False,1,False,CO2 Levels normal.
Monday 19:05,1775738659.5563595,room_01,18.39,2,51,400,True,1,False,CO2 Levels normal.
Monday 19:06,1775738660.560663,room_01,18.4,2,52,400,False,1,False,CO2 Levels normal.
Monday 19:07,1775738661.5660295,room_01,18.51,2,53,400,False,1,False,CO2 Levels normal.
Monday 19:08,1775738662.5718915,room_01,18.79,2,54,400,False,1,False,CO2 Levels normal.
Monday 19:09,1775738663.575981,room_01,18.68,2,55,400,False,1,False,CO2 Levels normal.
Monday 19:10,1775738664.5759401,room_01,18.41,2,54,400,True,1,False,CO2 Levels normal.
Monday 19:11,1775738665.5893662,room_01,18.67,2,54,400,False,1,False,CO2 Levels normal.
Monday 19:12,1775738666.5803728,room_01,18.4,2,55,400,False,1,False,CO2 Levels normal.
Monday 19:13,1775738667.5809824,room_01,18.29,2,55,400,False,1,False,CO2 Levels normal.
Monday 19:14,1775738668.5917184,room_01,18.38,2,56,400,False,1,False,CO2 Levels normal.
Monday 19:15,1775738669.5980556,room_01,18,2,55,400,True,1,False,CO2 Levels normal.
Monday 19:16,1775738670.6012056,room_01,18,2,54,400,True,1,False,CO2 Levels normal.
Monday 19:17,1775738671.6011608,room_01,18.03,0,55,400,False,1,False,CO2 Levels normal.
Monday 19:18,1775738672.613451,room_01,18,5,56,400,False,1,False,CO2 Levels normal.
Monday 19:19,1775738673.6131036,room_01,18.16,5,56,400,False,1,False,CO2 Levels normal.
Monday 19:20,1775738674.6234999,room_01,18,5,55,400,False,1,False,CO2 Levels normal.
Monday 19:21,1775738675.624743,room_01,18.13,5,54,400,False,1,False,CO2 Levels normal.
Monday 19:22,1775738676.6262844,room_01,18.4,5,54,400,False,1,False,CO2 Levels normal.
Monday 19:23,1775738677.6205413,room_01,18.14,5,55,400,False,1,False,CO2 Levels normal.
Monday 19:24,1775738678.6194735,room_01,18.22,5,56,400,False,1,False,CO2 Levels normal.
Monday 19:25,1775738679.64866,room_01,18.08,5,57,400,True,1,False,CO2 Levels normal.
Monday 19:26,1775738680.648458,room_01,18,5,56,400,False,1,False,CO2 Levels normal.
Monday 19:27,1775738681.6615708,room_01,18.05,5,56,400,False,1,False,CO2 Levels normal.
Monday 19:28,1775738682.669442,room_01,18.18,5,55,400,False,1,False,CO2 Levels normal.
Monday 19:29,1775738683.6710942,room_01,18.11,5,55,400,False,1,False,CO2 Levels normal.
Monday 19:30,1775738684.6716912,room_01,18.02,5,55,400,False,1,False,CO2 Levels normal.
Monday 19:31,1775738685.6729965,room_01,18.1,5,54,400,False,1,False,CO2 Levels normal.
Monday 19:32,1775738686.6784737,room_01,18.3,5,53,400,False,1,False,CO2 Levels normal.
Monday 19:33,1775738687.6771243,room_01,18.6,5,53,400,False,1,False,CO2 Levels normal.
Monday 19:34,1775738688.6796474,room_01,18.31,5,52,400,True,1,False,CO2 Levels normal.
Monday 19:35,1775738689.694153,room_01,18.23,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:36,1775738690.6991618,room_01,18.06,5,51,400,True,1,False,CO2 Levels normal.
Monday 19:37,1775738691.7017975,room_01,18,5,50,400,False,1,False,CO2 Levels normal.
Monday 19:38,1775738692.6987042,room_01,18,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:39,1775738693.7005947,room_01,18,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:40,1775738694.701361,room_01,18.33,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:41,1775738695.7049117,room_01,18.36,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:42,1775738696.708678,room_01,18.13,5,51,400,True,1,False,CO2 Levels normal.
Monday 19:43,1775738697.7156715,room_01,18.16,5,50,400,False,1,False,CO2 Levels normal.
Monday 19:44,1775738698.7173543,room_01,18,5,50,400,False,1,False,CO2 Levels normal.
Monday 19:45,1775738699.723721,room_01,18.0,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:46,1775738700.7354343,room_01,18.18,5,50,400,False,1,False,CO2 Levels normal.
Monday 19:47,1775738701.7358274,room_01,18,5,51,400,True,1,False,CO2 Levels normal.
Monday 19:48,1775738702.7505443,room_01,18,5,52,400,False,1,False,CO2 Levels normal.
Monday 19:49,1775738703.7521088,room_01,18.25,5,52,400,False,1,False,CO2 Levels normal.
Monday 19:50,1775738704.7508109,room_01,18,5,51,400,True,1,False,CO2 Levels normal.
Monday 19:51,1775738705.7533019,room_01,18.01,5,52,400,False,1,False,CO2 Levels normal.
Monday 19:52,1775738706.7533035,room_01,18.25,5,53,400,False,1,False,CO2 Levels normal.
Monday 19:53,1775738707.7624228,room_01,18.43,5,52,400,False,1,False,CO2 Levels normal.
Monday 19:54,1775738708.7583656,room_01,18.2,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:55,1775738709.7593672,room_01,18.36,5,50,400,False,1,False,CO2 Levels normal.
Monday 19:56,1775738710.7643406,room_01,18.55,5,51,400,False,1,False,CO2 Levels normal.
Monday 19:57,1775738711.7698646,room_01,18.57,0,51,400,False,1,False,CO2 Levels normal.
Monday 19:58,1775738712.7706463,room_01,18.76,3,52,400,False,1,False,CO2 Levels normal.
Monday 19:59,1775738713.7712376,room_01,18.51,3,52,400,False,1,False,CO2 Levels normal.
Monday 20:00,1775738714.7672985,room_01,18.81,3,51,400,False,1,False,CO2 Levels normal.
Monday 20:01,1775738715.777632,room_01,18.56,3,50,400,False,1,False,CO2 Levels normal.
Monday 20:02,1775738716.7748866,room_01,18.4,3,49,400,True,1,False,CO2 Levels normal.
Monday 20:03,1775738717.784426,room_01,18.34,3,50,400,False,1,False,CO2 Levels normal.
Monday 20:04,1775738718.7858708,room_01,18.35,3,49,400,False,1,False,CO2 Levels normal.
Monday 20:05,1775738719.786624,room_01,18.18,3,50,400,False,1,False,CO2 Levels normal.
Monday 20:06,1775738720.7899768,room_01,18.47,3,51,400,False,1,False,CO2 Levels normal.
Monday 20:07,1775738721.7973468,room_01,18.44,3,51,400,False,1,False,CO2 Levels normal.
Monday 20:08,1775738722.8019066,room_01,18.32,3,50,400,False,1,False,CO2 Levels normal.
Monday 20:09,1775738723.818336,room_01,18.23,3,50,400,False,1,False,CO2 Levels normal.
Monday 20:10,1775738724.815773,room_01,18.1,3,49,400,False,1,False,CO2 Levels normal.
Monday 20:11,1775738725.8176763,room_01,18,3,48,400,False,1,False,CO2 Levels normal.
Monday 20:12,1775738726.8178227,room_01,18.26,3,49,400,False,1,False,CO2 Levels normal.
Monday 20:13,1775738727.8196974,room_01,18.06,3,49,400,False,1,False,CO2 Levels normal.
Monday 20:14,1775738728.8266115,room_01,18,3,49,400,False,1,False,CO2 Levels normal.
Monday 20:15,1775738729.8254282,room_01,18.06,3,48,400,False,1,False,CO2 Levels normal.
Monday 20:16,1775738730.8261917,room_01,18,3,48,400,False,1,False,CO2 Levels normal.
Monday 20:17,1775738731.8313725,room_01,18.24,3,48,400,False,1,False,CO2 Levels normal.
Monday 20:18,1775738732.8292823,room_01,18.29,3,47,400,False,1,False,CO2 Levels normal.
Monday 20:19,1775738733.8325825,room_01,18.05,3,46,400,True,1,False,CO2 Levels normal.
Monday 20:20,1775738734.8352036,room_01,18,3,45,400,False,1,False,CO2 Levels normal.
Monday 20:21,1775738735.838281,room_01,18.11,3,46,400,False,1,False,CO2 Levels normal.
Monday 20:22,1775738736.840636,room_01,18.13,3,47,400,False,1,False,CO2 Levels normal.
Monday 20:23,1775738737.8423326,room_01,18.19,3,48,400,False,1,False,CO2 Levels normal.
Monday 20:24,1775738738.8434646,room_01,18.38,3,47,400,False,1,False,CO2 Levels normal.
Monday 20:25,1775738739.8422835,room_01,18.38,3,46,400,False,1,False,CO2 Levels normal.
Monday 20:26,1775738740.8460262,room_01,18.38,3,47,400,False,1,False,CO2 Levels normal.
Monday 20:27,1775738741.8473425,room_01,18.49,3,46,400,False,1,False,CO2 Levels normal.
Monday 20:28,1775738742.8550735,room_01,18.64,3,45,400,False,1,False,CO2 Levels normal.
Monday 20:29,1775738743.8525667,room_01,18.42,0,44,400,False,1,False,CO2 Levels normal.
Monday 20:30,1775738744.8582594,room_01,18.67,2,44,400,False,1,False,CO2 Levels normal.
Monday 20:31,1775738745.8670542,room_01,18.89,2,45,400,False,1,False,CO2 Levels normal.
Monday 20:32,1775738746.8682165,room_01,19.11,2,45,400,False,1,False,CO2 Levels normal.
Monday 20:33,1775738747.8760576,room_01,19.38,2,46,400,False,1,False,CO2 Levels normal.
Monday 20:34,1775738748.8754153,room_01,19.56,2,46,400,False,1,False,CO2 Levels normal.
Monday 20:35,1775738749.8809738,room_01,19.57,2,45,400,False,1,False,CO2 Levels normal.
Monday 20:36,1775738750.8936493,room_01,19.44,2,46,400,False,1,False,CO2 Levels normal.
Monday 20:37,1775738751.8884368,room_01,18.82,2,47,400,True,1,False,CO2 Levels normal.
Monday 20:38,1775738752.8955204,room_01,18.92,2,48,400,False,1,False,CO2 Levels normal.
Monday 20:39,1775738753.8984659,room_01,18.91,2,49,400,False,1,False,CO2 Levels normal.
Monday 20:40,1775738754.8997958,room_01,18.67,2,48,400,False,1,False,CO2 Levels normal.
Monday 20:41,1775738755.90853,room_01,18.46,2,47,400,True,1,False,CO2 Levels normal.
Monday 20:42,1775738756.9091108,room_01,18.19,2,47,400,False,1,False,CO2 Levels normal.
Monday 20:43,1775738757.9252083,room_01,18.42,2,48,400,False,1,False,CO2 Levels normal.
Monday 20:44,1775738758.9277816,room_01,18,2,49,400,True,1,False,CO2 Levels normal.
Monday 20:45,1775738759.9284189,room_01,18.16,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:46,1775738760.9306595,room_01,18.23,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:47,1775738761.9326403,room_01,18,2,51,400,False,1,False,CO2 Levels normal.
Monday 20:48,1775738762.9330528,room_01,18.21,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:49,1775738764.0333235,room_01,18,2,49,400,False,1,False,CO2 Levels normal.
Monday 20:50,1775738765.0253947,room_01,18.08,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:51,1775738766.0302618,room_01,18,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:52,1775738767.0310216,room_01,18,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:53,1775738768.0309446,room_01,18.03,2,51,400,False,1,False,CO2 Levels normal.
Monday 20:54,1775738769.033055,room_01,18.13,2,50,400,False,1,False,CO2 Levels normal.
Monday 20:55,1775738770.037831,room_01,18,2,49,400,True,1,False,CO2 Levels normal.
Monday 20:56,1775738771.0371335,room_01,18.09,2,49,400,False,1,False,CO2 Levels normal.
Monday 20:57,1775738772.042935,room_01,18.26,2,48,400,False,1,False,CO2 Levels normal.
Monday 20:58,1775738773.0537925,room_01,18.24,2,47,400,False,1,False,CO2 Levels normal.
Monday 20:59,1775738774.042438,room_01,18,2,46,400,True,1,False,CO2 Levels normal.
Monday 21:00,1775738775.046935,room_01,18,2,46,400,False,1,False,CO2 Levels normal.
Monday 21:01,1775738776.0471764,room_01,18,2,46,400,False,1,False,CO2 Levels normal.
Monday 21:02,1775738777.046687,room_01,18.04,2,47,400,False,1,False,CO2 Levels normal.
Monday 21:03,1775738778.0539057,room_01,18,2,48,400,True,1,False,CO2 Levels normal.
Monday 21:04,1775738779.050804,room_01,18.01,2,47,400,False,1,False,CO2 Levels normal.
Monday 21:05,1775738780.0531855,room_01,18.19,2,47,400,False,1,False,CO2 Levels normal.
Monday 21:06,1775738781.057879,room_01,18.33,2,48,400,False,1,False,CO2 Levels normal.
Monday 21:07,1775738782.0599842,room_01,18.59,2,49,400,False,1,False,CO2 Levels normal.
Monday 21:08,1775738783.058778,room_01,18.67,0,48,400,False,1,False,CO2 Levels normal.
Monday 21:09,1775738784.0663896,room_01,18.49,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:10,1775738785.0751705,room_01,18.46,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:11,1775738786.066586,room_01,18.51,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:12,1775738787.0695035,room_01,18.67,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:13,1775738788.0765135,room_01,18.39,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:14,1775738789.0783713,room_01,18.62,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:15,1775738790.0774798,room_01,18.59,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:16,1775738791.0781963,room_01,18.83,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:17,1775738792.0813978,room_01,19.02,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:18,1775738793.0842042,room_01,19.26,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:19,1775738794.092373,room_01,19.14,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:20,1775738795.0956147,room_01,19.09,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:21,1775738796.0976691,room_01,18.83,1,44,400,False,1,False,CO2 Levels normal.
Monday 21:22,1775738797.1018512,room_01,18.6,1,44,400,False,1,False,CO2 Levels normal.
Monday 21:23,1775738798.1053865,room_01,18.44,1,43,400,False,1,False,CO2 Levels normal.
Monday 21:24,1775738799.1087646,room_01,18.21,1,44,400,False,1,False,CO2 Levels normal.
Monday 21:25,1775738800.1057022,room_01,18,1,44,400,True,1,False,CO2 Levels normal.
Monday 21:26,1775738801.1093988,room_01,18,1,43,400,False,1,False,CO2 Levels normal.
Monday 21:27,1775738802.1138637,room_01,18.26,1,43,400,False,1,False,CO2 Levels normal.
Monday 21:28,1775738803.1262972,room_01,18.45,1,42,400,False,1,False,CO2 Levels normal.
Monday 21:29,1775738804.1387463,room_01,18.19,1,43,400,False,1,False,CO2 Levels normal.
Monday 21:30,1775738805.135072,room_01,18,1,44,400,False,1,False,CO2 Levels normal.
Monday 21:31,1775738806.1347272,room_01,18.03,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:32,1775738807.1438658,room_01,18.17,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:33,1775738808.1472182,room_01,18.45,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:34,1775738809.156157,room_01,18.58,1,44,400,False,1,False,CO2 Levels normal.
Monday 21:35,1775738810.156039,room_01,18.51,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:36,1775738811.1571617,room_01,18.4,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:37,1775738812.1863437,room_01,18.63,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:38,1775738813.1843345,room_01,18.93,1,45,400,False,1,False,CO2 Levels normal.
Monday 21:39,1775738814.1896327,room_01,19.23,1,46,400,False,1,False,CO2 Levels normal.
Monday 21:40,1775738815.1910367,room_01,18.94,1,47,400,True,1,False,CO2 Levels normal.
Monday 21:41,1775738816.1978805,room_01,19.19,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:42,1775738817.1965618,room_01,18.55,1,48,400,True,1,False,CO2 Levels normal.
Monday 21:43,1775738818.2027767,room_01,18.76,1,48,400,False,1,False,CO2 Levels normal.
Monday 21:44,1775738819.2063036,room_01,18.99,1,48,400,False,1,False,CO2 Levels normal.
Monday 21:45,1775738820.2057347,room_01,19.26,1,47,400,False,1,False,CO2 Levels normal.
Monday 21:46,1775738821.209535,room_01,19.45,1,48,400,False,1,False,CO2 Levels normal.
Monday 21:47,1775738822.22361,room_01,19.16,0,48,400,False,1,False,CO2 Levels normal.
Monday 21:48,1775738823.2087712,room_01,19.23,5,49,400,False,1,False,CO2 Levels normal.
Monday 21:49,1775738824.2139344,room_01,19.05,5,50,400,False,1,False,CO2 Levels normal.
Monday 21:50,1775738825.2158682,room_01,19.24,5,51,400,False,1,False,CO2 Levels normal.
Monday 21:51,1775738826.217524,room_01,19.4,5,51,400,False,1,False,CO2 Levels normal.
Monday 21:52,1775738827.216274,room_01,19.58,5,51,400,False,1,False,CO2 Levels normal.
Monday 21:53,1775738828.2193537,room_01,19.78,5,52,400,False,1,False,CO2 Levels normal.
Monday 21:54,1775738829.2307475,room_01,19.67,5,53,400,False,1,False,CO2 Levels normal.
Monday 21:55,1775738830.2337165,room_01,19.46,5,53,400,False,1,False,CO2 Levels normal.
Monday 21:56,1775738831.2440677,room_01,19.24,5,54,400,False,1,False,CO2 Levels normal.
Monday 21:57,1775738832.245363,room_01,19.17,5,54,400,False,1,False,CO2 Levels normal.
Monday 21:58,1775738833.249561,room_01,19.33,5,54,400,False,1,False,CO2 Levels normal.
Monday 21:59,1775738834.2522027,room_01,19.09,5,55,400,True,1,False,CO2 Levels normal.
Monday 22:00,1775738835.2590508,room_01,19.23,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:01,1775738836.2560706,room_01,19.16,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:02,1775738837.2563295,room_01,18.98,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:03,1775738838.266158,room_01,18.85,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:04,1775738839.2660546,room_01,18.6,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:05,1775738840.2677813,room_01,18.78,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:06,1775738841.2702506,room_01,18.73,5,57,400,True,1,False,CO2 Levels normal.
Monday 22:07,1775738842.2716231,room_01,18.94,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:08,1775738843.2747693,room_01,19.2,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:09,1775738844.2804463,room_01,19.09,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:10,1775738845.2857454,room_01,19.21,5,56,400,False,1,False,CO2 Levels normal.
Monday 22:11,1775738846.2941842,room_01,19.0,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:12,1775738847.2935739,room_01,19.13,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:13,1775738848.298302,room_01,19.4,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:14,1775738849.300695,room_01,19.3,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:15,1775738850.307402,room_01,19.37,5,55,400,False,1,False,CO2 Levels normal.
Monday 22:16,1775738851.3087163,room_01,19.39,5,54,400,False,1,False,CO2 Levels normal.
Monday 22:17,1775738852.3126464,room_01,19.59,5,53,400,False,1,False,CO2 Levels normal.
Monday 22:18,1775738853.3118477,room_01,19.71,5,53,400,False,1,False,CO2 Levels normal.
Monday 22:19,1775738854.3180056,room_01,19.6,5,53,400,False,1,False,CO2 Levels normal.
Monday 22:20,1775738855.3239846,room_01,19.71,5,54,400,False,1,False,CO2 Levels normal.
Monday 22:21,1775738856.3304129,room_01,19.53,5,54,400,False,1,False,CO2 Levels normal.
Monday 22:22,1775738857.3366752,room_01,19.45,5,54,400,False,1,False,CO2 Levels normal.
Monday 22:23,1775738858.3390775,room_01,19.57,5,53,400,False,1,False,CO2 Levels normal.
Monday 22:24,1775738859.3446949,room_01,19.58,5,52,400,False,1,False,CO2 Levels normal.
Monday 22:25,1775738860.3417077,room_01,19.4,5,52,400,False,1,False,CO2 Levels normal.
Monday 22:26,1775738861.3444207,room_01,19.71,5,53,400,False,1,False,CO2 Levels normal.
Monday 22:27,1775738862.3498378,room_01,19.47,0,53,400,False,1,False,CO2 Levels normal.
Monday 22:28,1775738863.347273,room_01,19.59,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:29,1775738864.35096,room_01,19.89,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:30,1775738865.3562593,room_01,20.09,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:31,1775738866.3593032,room_01,20.16,1,54,400,False,1,False,CO2 Levels normal.
Monday 22:32,1775738867.3552063,room_01,20.42,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:33,1775738868.3606997,room_01,20.53,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:34,1775738869.375964,room_01,20.34,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:35,1775738870.3782856,room_01,20.57,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:36,1775738871.3798735,room_01,20.67,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:37,1775738872.3973134,room_01,20.78,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:38,1775738873.3991141,room_01,20.62,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:39,1775738874.4085112,room_01,20.61,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:40,1775738875.4083111,room_01,20.62,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:41,1775738876.413497,room_01,19.99,1,52,400,True,1,False,CO2 Levels normal.
Monday 22:42,1775738877.4104397,room_01,19.88,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:43,1775738878.412245,room_01,19.67,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:44,1775738879.417793,room_01,19.53,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:45,1775738880.4246988,room_01,19.54,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:46,1775738881.4265056,room_01,19.55,1,51,400,False,1,False,CO2 Levels normal.
Monday 22:47,1775738882.427547,room_01,19.3,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:48,1775738883.4283364,room_01,19.51,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:49,1775738884.445787,room_01,19.24,1,52,400,False,1,False,CO2 Levels normal.
Monday 22:50,1775738885.4343169,room_01,19.37,1,53,400,False,1,False,CO2 Levels normal.
Monday 22:51,1775738886.4348845,room_01,19.55,1,54,400,False,1,False,CO2 Levels normal.
Monday 22:52,1775738887.438157,room_01,19.53,1,55,400,False,1,False,CO2 Levels normal.
Monday 22:53,1775738888.437803,room_01,19.34,1,56,400,False,1,False,CO2 Levels normal.
Monday 22:54,1775738889.4376569,room_01,19.39,1,57,400,False,1,False,CO2 Levels normal.
Monday 22:55,1775738890.4414454,room_01,19.15,1,57,400,False,1,False,CO2 Levels normal.
Monday 22:56,1775738891.446441,room_01,19.16,1,56,400,False,1,False,CO2 Levels normal.
Monday 22:57,1775738892.4436052,room_01,19.41,1,55,400,False,1,False,CO2 Levels normal.
Monday 22:58,1775738893.4469302,room_01,19.37,1,56,400,False,1,False,CO2 Levels normal.
Monday 22:59,1775738894.448068,room_01,19.11,1,56,400,False,1,False,CO2 Levels normal.
Monday 23:00,1775738895.4521382,room_01,19.18,1,55,400,False,1,False,CO2 Levels normal.
Monday 23:01,1775738896.4536946,room_01,19.08,1,54,400,False,1,False,CO2 Levels normal.
Monday 23:02,1775738897.456667,room_01,19.22,0,53,400,False,1,False,CO2 Levels normal.
Monday 23:03,1775738898.4963737,room_01,18.93,0,52,400,True,1,False,CO2 Levels normal.
Monday 23:04,1775738899.497595,room_01,18.69,6,51,400,False,1,False,CO2 Levels normal.
Monday 23:05,1775738900.503172,room_01,18.58,6,51,400,False,1,False,CO2 Levels normal.
